id	theta	r	color	phy	bg_color
s__Desulfotomaculum_ruminis	6.237737312190945	180	#85D696	p__Firmicutes	#D1F0D8
s__Oscillibacter_sp_PC13	6.349937049819152	180	#85D696	p__Firmicutes	#D1F0D8
s__Oscillibacter_sp_CAG_241	0.19883497807530337	200	#85D696	p__Firmicutes	#D1F0D8
s__Oscillibacter_sp_57_20	0.3001766765781999	200	#85D696	p__Firmicutes	#D1F0D8
s__Tyzzerella_sp_An114	0.40151837508109645	200	#85D696	p__Firmicutes	#D1F0D8
s__Tyzzerella_nexilis	0.502860073583993	200	#85D696	p__Firmicutes	#D1F0D8
s__Stomatobaculum_longum	0.6042017720868895	200	#85D696	p__Firmicutes	#D1F0D8
s__Shuttleworthia_satelles	0.7055434705897862	200	#85D696	p__Firmicutes	#D1F0D8
s__Sellimonas_intestinalis	0.8068851690926827	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_sp_CAG_471	0.9082268675955792	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_sp_CAG_309	1.009568566098476	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_sp_CAG_303	1.1109102646013724	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_sp_CAG_182	1.212251963104269	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_sp_831b	1.3135936616071655	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_sp_499	1.414935360110062	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_inulinivorans	1.5162770586129586	200	#85D696	p__Firmicutes	#D1F0D8
s__Moraxella_osloensis	1.6176187571158551	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_nonliquefaciens	1.7189604556187517	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_lincolnii	1.8203021541216482	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_lacunata	1.9216438526245447	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_catarrhalis	2.0229855511274413	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_canis	2.124327249630338	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_atlantae	2.225668948133235	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Alkanindiges_sp_H1	2.327010646636131	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_venetianus	2.428352345139028	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_variabilis	2.529694043641924	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_ursingii	2.631035742144821	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_towneri	2.732377440647717	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_tandoii	2.833719139150614	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_sp_WCHAc010034	2.93506083765351	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_sp_TGL_Y2	3.036402536156407	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_soli	3.137744234659303	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_seifertii	3.2390859331622	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_schindleri	3.3404276316650963	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_radioresistens	3.4417693301679932	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_pittii	3.5431110286708893	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_parvus	3.6444527271737863	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_oleivorans	3.7457944256766824	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_nosocomialis	3.8471361241795794	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_lwoffii	3.9484778226824755	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_junii	4.0498195211853725	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_johnsonii	4.151161219688269	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_indicus	4.2525029181911655	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_idrijaensis	4.353844616694062	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_haemolyticus	4.455186315196959	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_guillouiae	4.556528013699855	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_gandensis	4.657869712202752	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Roseburia_intestinalis	4.759211410705648	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_hominis	4.860553109208545	200	#85D696	p__Firmicutes	#D1F0D8
s__Roseburia_faecis	4.961894807711441	200	#85D696	p__Firmicutes	#D1F0D8
s__Robinsoniella_sp_RHS	5.063236506214338	200	#85D696	p__Firmicutes	#D1F0D8
s__Oribacterium_sp_oral_taxon_078	5.164578204717234	200	#85D696	p__Firmicutes	#D1F0D8
s__Oribacterium_sinus	5.265919903220131	200	#85D696	p__Firmicutes	#D1F0D8
s__Oribacterium_parvum	5.367261601723027	200	#85D696	p__Firmicutes	#D1F0D8
s__Oribacterium_asaccharolyticum	5.468603300225924	200	#85D696	p__Firmicutes	#D1F0D8
s__Murimonas_intestini	5.56994499872882	200	#85D696	p__Firmicutes	#D1F0D8
s__Marvinbryantia_formatexigens	5.671286697231717	200	#85D696	p__Firmicutes	#D1F0D8
s__Lachnospira_pectinoschiza	5.772628395734613	200	#85D696	p__Firmicutes	#D1F0D8
s__Lachnospiraceae_bacterium_oral_taxon_096	5.87397009423751	200	#85D696	p__Firmicutes	#D1F0D8
s__Lachnospiraceae_bacterium_2_1_46FAA	5.975311792740406	200	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_rectale	6.076653491243303	200	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An76	6.177995189746199	200	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An298	6.279336888249096	200	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An196	6.380678586751992	200	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An181	0.21871847588283372	220	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An169	0.3097791325086248	220	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An14	0.4008397891344159	220	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An138	0.49190044576020703	220	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An131	0.5829611023859982	220	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_sp_An118	0.6740217590117892	220	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoclostridium_phytofermentans	0.7650824156375804	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_symbiosum	0.8561430722633714	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_scindens	0.9472037288891626	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_saccharolyticum	1.0382643855149536	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_lavalense	1.1293250421407448	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_hylemonae	1.2203856987665358	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_clostridioforme	1.311446355392327	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_citroniae	1.4025070120181182	220	#85D696	p__Firmicutes	#D1F0D8
s__Acinetobacter_celticus	1.4935676686439092	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_brisouii	1.5846283252697002	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_bohemicus	1.6756889818954914	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_bereziniae	1.7667496385212826	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_beijerinckii	1.8578102951470736	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_baumannii	1.9488709517728646	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rodentibacter_heylii	2.0399316083986556	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pasteurella_multocida	2.130992265024447	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pasteurella_dagmatis	2.2220529216502376	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pasteurella_canis	2.313113578276029	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pasteurella_bettyae	2.40417423490182	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_sputorum	2.4952348915276112	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_sp_HMSC71H05	2.5862955481534025	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_sp_C1	2.6773562047791932	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_quentini	2.7684168614049844	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_pittmaniae	2.8594775180307757	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_paraphrohaemolyticus	2.9505381746565664	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_parainfluenzae	3.0415988312823576	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_parahaemolyticus	3.132659487908149	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_influenzae	3.22372014453394	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_haemolyticus	3.3147808011597313	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_haemoglobinophilus	3.405841457785522	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_aegyptius	3.4969021144113133	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Avibacterium_paragallinarum	3.5879627710371045	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aggregatibacter_sp_oral_taxon_458	3.6790234276628953	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aggregatibacter_segnis	3.7700840842886865	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aggregatibacter_aphrophilus	3.8611447409144777	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aggregatibacter_actinomycetemcomitans	3.952205397540269	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Gilliamella_apicola	4.04326605416606	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Frischella_perrara	4.134326710791851	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Salinicola_sp_MIT1003	4.225387367417642	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Halomonas_hydrothermalis	4.316448024043433	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Halomonas_boliviensis	4.407508680669224	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Solimonas_fluminis	4.498569337295016	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Hydrocarboniphaga_effusa	4.5896299939208065	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Immundisolibacter_cernigliae	4.680690650546597	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Wohlfahrtiimonas_sp_G9077	4.771751307172389	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Clostridium_celerecrescens	4.86281196379818	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_bolteae	4.953872620423971	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_asparagiforme	5.044933277049762	220	#85D696	p__Firmicutes	#D1F0D8
s__Clostridium_aldenense	5.135993933675553	220	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoanaerobaculum_umeaense	5.227054590301345	220	#85D696	p__Firmicutes	#D1F0D8
s__Lachnoanaerobaculum_saburreum	5.318115246927135	220	#85D696	p__Firmicutes	#D1F0D8
s__Johnsonella_ignava	5.409175903552926	220	#85D696	p__Firmicutes	#D1F0D8
s__Fusicatenibacter_saccharivorans	5.500236560178718	220	#85D696	p__Firmicutes	#D1F0D8
s__Faecalicatena_orotica	5.5912972168045085	220	#85D696	p__Firmicutes	#D1F0D8
s__Faecalicatena_contorta	5.682357873430299	220	#85D696	p__Firmicutes	#D1F0D8
s__Eisenbergiella_tayi	5.773418530056091	220	#85D696	p__Firmicutes	#D1F0D8
s__Eisenbergiella_massiliensis	5.864479186681882	220	#85D696	p__Firmicutes	#D1F0D8
s__Dorea_sp_D27	5.955539843307673	220	#85D696	p__Firmicutes	#D1F0D8
s__Dorea_sp_CAG_317	6.046600499933464	220	#85D696	p__Firmicutes	#D1F0D8
s__Dorea_longicatena	6.137661156559255	220	#85D696	p__Firmicutes	#D1F0D8
s__Dorea_formicigenerans	6.228721813185047	220	#85D696	p__Firmicutes	#D1F0D8
s__Coprococcus_eutactus	6.319782469810837	220	#85D696	p__Firmicutes	#D1F0D8
s__Coprococcus_comes	6.410843126436629	220	#85D696	p__Firmicutes	#D1F0D8
s__Coprococcus_catus	0.23860197369036407	240	#85D696	p__Firmicutes	#D1F0D8
s__Cellulosilyticum_lentocellum	0.3223777777860919	240	#85D696	p__Firmicutes	#D1F0D8
s__Catonella_morbi	0.4061535818818197	240	#85D696	p__Firmicutes	#D1F0D8
s__Butyrivibrio_sp_CAG_318	0.4899293859775475	240	#85D696	p__Firmicutes	#D1F0D8
s__Butyrivibrio_crossotus	0.5737051900732753	240	#85D696	p__Firmicutes	#D1F0D8
s__Ruminococcus_torques	0.6574809941690032	240	#85D696	p__Firmicutes	#D1F0D8
s__Ruminococcus_gnavus	0.7412567982647309	240	#85D696	p__Firmicutes	#D1F0D8
s__Blautia_wexlerae	0.8250326023604587	240	#85D696	p__Firmicutes	#D1F0D8
s__Blautia_sp_N6H1_15	0.9088084064561865	240	#85D696	p__Firmicutes	#D1F0D8
s__Blautia_sp_CAG_257	0.9925842105519144	240	#85D696	p__Firmicutes	#D1F0D8
s__Blautia_sp_An249	1.0763600146476422	240	#85D696	p__Firmicutes	#D1F0D8
s__Blautia_producta	1.16013581874337	240	#85D696	p__Firmicutes	#D1F0D8
s__Blautia_obeum	1.2439116228390978	240	#85D696	p__Firmicutes	#D1F0D8
s__Blautia_hydrogenotrophica	1.3276874269348258	240	#85D696	p__Firmicutes	#D1F0D8
s__Wohlfahrtiimonas_chitiniclastica	1.4114632310305533	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Thiohalorhabdus_denitrificans	1.4952390351262812	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Yersinia_frederiksenii	1.5790148392220091	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Yersinia_enterocolitica	1.6627906433177366	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_ureilytica	1.7465664474134646	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_sp_M24T3	1.8303422515091925	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_sp_Leaf51	1.9141180556049204	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_rubidaea	1.997893859700648	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_proteamaculans	2.081669663796376	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_nematodiphila	2.165445467892104	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_marcescens	2.2492212719878313	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_liquefaciens	2.332997076083559	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_fonticola	2.416772880179287	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rouxiella_silvae	2.5005486842750146	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rahnella_aquatilis	2.5843244883707426	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Ewingella_americana	2.6681002924664705	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Sodalis_praecaptivus	2.7518760965621984	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pectobacterium_parmentieri	2.835651900657926	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pectobacterium_carotovorum	2.919427704753654	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Dickeya_fangzhongdai	3.003203508849382	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Dickeya_chrysanthemi	3.0869793129451093	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Thermoleophilum_album	3.1707551170408372	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Patulibacter_medicamentivorans	3.254530921136565	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Rubrobacter_radiotolerans	3.338306725232293	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Slackia_isoflavoniconvertens	3.4220825293280206	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Slackia_exigua	3.5058583334237485	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Gordonibacter_pamelaeae	3.5896341375194765	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Enterorhabdus_caecimuris	3.673409941615204	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Eggerthella_lenta	3.757185745710932	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Denitrobacterium_detoxificans	3.84096154980666	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Asaccharobacter_celatus	3.9247373539023878	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Providencia_stuartii	4.008513157998116	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Providencia_rustigianii	4.092288962093844	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Providencia_rettgeri	4.176064766189572	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Providencia_alcalifaciens	4.259840570285299	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteus_vulgaris	4.3436163743810265	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteus_penneri	4.4273921784767545	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteus_mirabilis	4.511167982572482	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteus_hauseri	4.59494378666821	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Morganella_morganii	4.678719590763938	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moellerella_wisconsensis	4.762495394859665	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Obesumbacterium_proteus	4.846271198955393	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Blautia_hansenii	4.930047003051121	240	#85D696	p__Firmicutes	#D1F0D8
s__Blautia_coccoides	5.013822807146849	240	#85D696	p__Firmicutes	#D1F0D8
s__Anaerotignum_lactatifermentans	5.097598611242577	240	#85D696	p__Firmicutes	#D1F0D8
s__Anaerostipes_sp_992a	5.181374415338305	240	#85D696	p__Firmicutes	#D1F0D8
s__Anaerostipes_sp_494a	5.265150219434033	240	#85D696	p__Firmicutes	#D1F0D8
s__Anaerostipes_hadrus	5.34892602352976	240	#85D696	p__Firmicutes	#D1F0D8
s__Anaerostipes_caccae	5.432701827625488	240	#85D696	p__Firmicutes	#D1F0D8
s__Anaerosporobacter_mobilis	5.516477631721216	240	#85D696	p__Firmicutes	#D1F0D8
s__Anaerocolumna_aminovalerica	5.600253435816944	240	#85D696	p__Firmicutes	#D1F0D8
s__Acetatifactor_muris	5.684029239912672	240	#85D696	p__Firmicutes	#D1F0D8
s__Mageeibacillus_indolicus	5.7678050440084	240	#85D696	p__Firmicutes	#D1F0D8
s__Pseudoramibacter_alactolyticus	5.851580848104128	240	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_ventriosum	5.935356652199855	240	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sp_OM08_24	6.019132456295583	240	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sp_CAG_786	6.1029082603913105	240	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sp_CAG_38	6.1866840644870384	240	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sp_CAG_274	6.270459868582766	240	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sp_CAG_251	6.354235672678494	240	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sp_CAG_180	6.438011476774222	240	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sp_An11	0.2584854714978944	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sp_68_3_10	0.3360556604754202	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_ramulus	0.4136258494529459	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_pyruvativorans	0.49119603843047166	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_maltosivorans	0.5687662274079974	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_limosum	0.6463364163855232	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_hallii	0.723906605363049	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_eligens	0.8014767943405747	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_dolichum_CAG_375	0.8790469833181005	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_coprostanoligenes	0.9566171722956263	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_callanderi	1.034187361273152	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacteriaceae_bacterium_CHKCI005	1.1117575502506778	260	#85D696	p__Firmicutes	#D1F0D8
s__Anaerofustis_stercorihominis	1.1893277392282033	260	#85D696	p__Firmicutes	#D1F0D8
s__Monoglobus_pectinilyticus	1.266897928205729	260	#85D696	p__Firmicutes	#D1F0D8
s__Hafnia_paralvei	1.3444681171832549	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Hafnia_alvei	1.4220383061607806	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Edwardsiella_tarda	1.4996084951383064	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Edwardsiella_hoshinae	1.5771786841158322	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Tatumella_ptyseos	1.654748873093358	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_vagans	1.7323190620708837	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_sp_PSNIH6	1.8098892510484095	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_rwandensis	1.8874594400259352	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_eucrina	1.965029629003461	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_dispersa	2.042599817980987	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_conspicua	2.1201700069585123	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_brenneri	2.197740195936038	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_anthophila	2.275310384913564	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_ananatis	2.3528805738910896	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_allii	2.4304507628686154	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_agglomerans	2.508020951846141	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Mixta_calida	2.585591140823667	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Erwinia_persicina	2.6631613298011927	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Erwinia_gerundensis	2.7407315187787185	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Erwinia_billingiae	2.8183017077562442	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Adlercreutzia_equolifaciens	2.89587189673377	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Enorma_massiliensis	2.9734420857112958	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Collinsella_massiliensis	3.0510122746888215	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Collinsella_intestinalis	3.1285824636663473	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Collinsella_aerofaciens	3.206152652643873	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Olsenella_uli	3.283722841621399	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Olsenella_scatoligenes	3.3612930305989246	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_vaginae	3.4388632195764504	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_rimae	3.516433408553976	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_parvulum	3.594003597531502	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_minutum	3.6715737865090277	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_deltae	3.7491439754865534	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardiopsis_sp_L17_MgMaSL7	3.826714164464079	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardiopsis_dassonvillei	3.904284353441605	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardiopsis_alba	3.9818545424191303	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Streptomyces_sp_PT12	4.059424731396656	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Streptomyces_purpurogeneiscleroticus	4.136994920374182	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Streptomyces_griseorubiginosus	4.214565109351708	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Yokenella_regensburgei	4.292135298329233	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Superficieibacter_electus	4.369705487306759	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Siccibacter_turicensis	4.447275676284285	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Salmonella_enterica	4.524845865261811	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Raoultella_terrigena	4.602416054239336	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Raoultella_sp_T31	4.679986243216862	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Raoultella_planticola	4.757556432194388	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Raoultella_ornithinolytica	4.835126621171914	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudocitrobacter_faecalis	4.9126968101494395	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Lawsonibacter_asaccharolyticus	4.990266999126965	260	#85D696	p__Firmicutes	#D1F0D8
s__Intestinimonas_butyriciproducens	5.067837188104491	260	#85D696	p__Firmicutes	#D1F0D8
s__Clostridiales_bacterium_CHKCI006	5.145407377082017	260	#85D696	p__Firmicutes	#D1F0D8
s__Clostridiales_bacterium_1_7_47FAA	5.2229775660595426	260	#85D696	p__Firmicutes	#D1F0D8
s__Bacteroides_pectinophilus	5.300547755037068	260	#85D696	p__Firmicutes	#D1F0D8
s__Mogibacterium_timidum	5.378117944014594	260	#85D696	p__Firmicutes	#D1F0D8
s__Mogibacterium_pumilum	5.45568813299212	260	#85D696	p__Firmicutes	#D1F0D8
s__Mogibacterium_diversum	5.533258321969646	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_sulci	5.610828510947171	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_saphenum	5.688398699924697	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_nodatum	5.765968888902223	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_minutum	5.843539077879749	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_infirmum	5.9211092668572745	260	#85D696	p__Firmicutes	#D1F0D8
s__Eubacterium_brachy	5.9986794558348	260	#85D696	p__Firmicutes	#D1F0D8
