id	theta	r	color	phy	bg_color
s__Porphyromonas_crevioricanis	5.9011380993063245	180	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Porphyromonas_circumdentaria	6.013337836934531	180	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Porphyromonas_catoniae	6.125537574562738	180	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Porphyromonas_canoris	6.237737312190945	180	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Porphyromonas_cangingivalis	6.349937049819152	180	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Porphyromonas_asaccharolytica	0.19883497807530337	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Porphyromonadaceae_bacterium_COT_184_OH4590	0.3001766765781999	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Odoribacter_splanchnicus	0.40151837508109645	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Odoribacter_laneus	0.502860073583993	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Butyricimonas_virosa	0.6042017720868895	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Butyricimonas_synergistica	0.7055434705897862	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Muribaculum_intestinale	0.8068851690926827	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Muribaculaceae_bacterium_DSM_103720	0.9082268675955792	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Dysgonomonas_sp_37_18	1.009568566098476	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Dysgonomonas_mossii	1.1109102646013724	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Dysgonomonas_gadei	1.212251963104269	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Coprobacter_sp	1.3135936616071655	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Coprobacter_secundus	1.414935360110062	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Coprobacter_fastidiosus	1.5162770586129586	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Barnesiella_viscericola	1.6176187571158551	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Barnesiella_sp_An55	1.7189604556187517	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Barnesiella_sp_An22	1.8203021541216482	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Barnesiella_intestinihominis	1.9216438526245447	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroidales_bacterium_KA00344	2.0229855511274413	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroidales_bacterium_KA00251	2.124327249630338	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Mediterranea_sp_An20	2.225668948133235	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_zoogleoformans	2.327010646636131	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_xylanolyticus	2.428352345139028	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_xylanisolvens	2.529694043641924	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_vulgatus	2.631035742144821	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_uniformis	2.732377440647717	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_thetaiotaomicron	2.833719139150614	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_stercoris	2.93506083765351	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_stercorirosoris	3.036402536156407	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_OM08_11	3.137744234659303	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_OM05_12	3.2390859331622	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_D2	3.3404276316650963	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_CAG_927	3.4417693301679932	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_CAG_661	3.5431110286708893	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_CAG_633	3.6444527271737863	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_CAG_598	3.7457944256766824	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_CAG_530	3.8471361241795794	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_CAG_462	3.9484778226824755	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_CAG_443	4.0498195211853725	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_CAG_144	4.151161219688269	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_An322	4.2525029181911655	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sp_43_108	4.353844616694062	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_sartorii	4.455186315196959	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_salyersiae	4.556528013699855	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_salanitronis	4.657869712202752	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_reticulotermitis	4.759211410705648	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_pyogenes	4.860553109208545	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_plebeius	4.961894807711441	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_ovatus	5.063236506214338	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_oleiciplenus	5.164578204717234	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_nordii	5.265919903220131	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_massiliensis	5.367261601723027	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_intestinalis	5.468603300225924	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_heparinolyticus	5.56994499872882	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_graminisolvens	5.671286697231717	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_galacturonicus	5.772628395734613	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_fragilis	5.87397009423751	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_fluxus	5.975311792740406	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_finegoldii	6.076653491243303	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_faecis_CAG_32	6.177995189746199	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_faecis	6.279336888249096	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_faecichinchillae	6.380678586751992	200	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_eggerthii	0.21871847588283372	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_dorei	0.3097791325086248	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_coprophilus	0.4008397891344159	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_coprocola	0.49190044576020703	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_clarus	0.5829611023859982	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_cellulosilyticus	0.6740217590117892	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_caecimuris	0.7650824156375804	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroides_caccae	0.8561430722633714	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroidetes_oral_taxon_274	0.9472037288891626	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Bacteroidetes_bacterium_oral_taxon_272	1.0382643855149536	220	#7EC9CE	p__Bacteroidetes	#C8E8EA
s__Thermoleophilum_album	1.1293250421407448	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Patulibacter_medicamentivorans	1.2203856987665358	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Rubrobacter_radiotolerans	1.311446355392327	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Slackia_isoflavoniconvertens	1.4025070120181182	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Slackia_exigua	1.4935676686439092	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Gordonibacter_pamelaeae	1.5846283252697002	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Enterorhabdus_caecimuris	1.6756889818954914	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Eggerthella_lenta	1.7667496385212826	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Denitrobacterium_detoxificans	1.8578102951470736	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Asaccharobacter_celatus	1.9488709517728646	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Adlercreutzia_equolifaciens	2.0399316083986556	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Enorma_massiliensis	2.130992265024447	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Collinsella_massiliensis	2.2220529216502376	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Collinsella_intestinalis	2.313113578276029	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Collinsella_aerofaciens	2.40417423490182	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Olsenella_uli	2.4952348915276112	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Olsenella_scatoligenes	2.5862955481534025	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_vaginae	2.6773562047791932	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_rimae	2.7684168614049844	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_parvulum	2.8594775180307757	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_minutum	2.9505381746565664	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Atopobium_deltae	3.0415988312823576	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardiopsis_sp_L17_MgMaSL7	3.132659487908149	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardiopsis_dassonvillei	3.22372014453394	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardiopsis_alba	3.3147808011597313	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Streptomyces_sp_PT12	3.405841457785522	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Streptomyces_purpurogeneiscleroticus	3.4969021144113133	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Streptomyces_griseorubiginosus	3.5879627710371045	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Streptomyces_albus	3.6790234276628953	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Saccharopolyspora_flava	3.7700840842886865	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Pseudonocardia_autotrophica	3.8611447409144777	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Pseudonocardia_ammonioxydans	3.952205397540269	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Pseudonocardia_alni	4.04326605416606	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Prauserella_sp_Am3	4.134326710791851	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Amycolatopsis_niigatensis	4.225387367417642	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Actinomycetospora_cinnamomea	4.316448024043433	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Tessaracoccus_flavescens	4.407508680669224	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Pseudopropionibacterium_propionicum	4.498569337295016	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Propionimicrobium_lymphophilum	4.5896299939208065	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Propionibacterium_sp_oral_taxon_192	4.680690650546597	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Propionibacterium_freudenreichii	4.771751307172389	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Propionibacterium_acidifaciens	4.86281196379818	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Propionibacteriaceae_bacterium_NML_130396	4.953872620423971	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Microlunatus_soli	5.044933277049762	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Microlunatus_phosphovorus	5.135993933675553	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Propionibacterium_namnetense	5.227054590301345	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Propionibacterium_humerusii	5.318115246927135	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Cutibacterium_granulosum	5.409175903552926	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Cutibacterium_avidum	5.500236560178718	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Cutibacterium_acnes	5.5912972168045085	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Acidipropionibacterium_acidipropionici	5.682357873430299	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardioides_szechwanensis	5.773418530056091	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardioides_lianchengensis	5.864479186681882	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardioides_exalbidus	5.955539843307673	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardioides_currus	6.046600499933464	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardioides_alpinus	6.137661156559255	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Micropruina_glycogenica	6.228721813185047	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Marmoricola_sp_Leaf446	6.319782469810837	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Marmoricola_scoriae	6.410843126436629	220	#999FDB	p__Actinobacteria	#BFC2E8
s__Friedmanniella_sagamiharensis	0.23860197369036407	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Nakamurella_silvestris	0.3223777777860919	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Sanguibacter_sp_Leaf3	0.4061535818818197	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Cellulosimicrobium_cellulans	0.4899293859775475	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Cellulosimicrobium_aquatile	0.5737051900732753	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Tropheryma_whipplei	0.6574809941690032	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Tersicoccus_sp_Bi_70	0.7412567982647309	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Rothia_sp	0.8250326023604587	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Rothia_mucilaginosa	0.9088084064561865	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Rothia_dentocariosa	0.9925842105519144	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Rothia_aeria	1.0763600146476422	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Pseudoglutamicibacter_cumminsii	1.16013581874337	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Pseudoglutamicibacter_albus	1.2439116228390978	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Pseudarthrobacter_phenanthrenivorans	1.3276874269348258	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Nesterenkonia_sandarakina	1.4114632310305533	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Nesterenkonia_jeotgali	1.4952390351262812	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Micrococcus_terreus	1.5790148392220091	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Micrococcus_lylae	1.6627906433177366	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Micrococcus_luteus	1.7465664474134646	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Micrococcus_aloeverae	1.8303422515091925	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Kocuria_varians	1.9141180556049204	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Kocuria_rosea	1.997893859700648	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Kocuria_rhizophila	2.081669663796376	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Kocuria_polaris	2.165445467892104	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Kocuria_palustris	2.2492212719878313	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Kocuria_marina	2.332997076083559	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Kocuria_kristinae	2.416772880179287	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Kocuria_indica	2.5005486842750146	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Glutamicibacter_sp	2.5843244883707426	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Glutamicibacter_soli	2.6681002924664705	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Glutamicibacter_mysorens	2.7518760965621984	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Citricoccus_muralis	2.835651900657926	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Arthrobacter_sp_Leaf234	2.919427704753654	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Arthrobacter_sp_EPSL27	3.003203508849382	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Arthrobacter_sp_7749	3.0869793129451093	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Arthrobacter_pityocampae	3.1707551170408372	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Arthrobacter_alpinus	3.254530921136565	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Arthrobacter_agilis	3.338306725232293	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Plantibacter_flavus	3.4220825293280206	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_sp_SZ1	3.5058583334237485	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_sp_Root553	3.5896341375194765	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_sp_MYb45	3.673409941615204	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_sp_H83	3.757185745710932	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_sp_CSI_V	3.84096154980666	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_pygmaeum	3.9247373539023878	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_paraoxydans	4.008513157998116	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_oxydans	4.092288962093844	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_laevaniformans	4.176064766189572	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_chocolatum	4.259840570285299	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Microbacterium_aurum	4.3436163743810265	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Leucobacter_sp_UCD_THU	4.4273921784767545	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Leucobacter_sp_7_1	4.511167982572482	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Leucobacter_komagatae	4.59494378666821	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Leifsonia_sp_Root112D2	4.678719590763938	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Frigoribacterium_sp_Leaf8	4.762495394859665	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Frigoribacterium_sp_Leaf186	4.846271198955393	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Frigoribacterium_sp_Leaf164	4.930047003051121	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Curtobacterium_sp_MR_MD2014	5.013822807146849	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Curtobacterium_sp_MCLR17_032	5.097598611242577	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Curtobacterium_flaccumfaciens	5.181374415338305	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Cryobacterium_arcticum	5.265150219434033	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Clavibacter_michiganensis	5.34892602352976	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Clavibacter_cf_michiganensis_LMG_26808	5.432701827625488	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Agrococcus_pavilionensis	5.516477631721216	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Agrococcus_jejuensis	5.600253435816944	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Agreia_sp_VKM_Ac_1783	5.684029239912672	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Tetrasphaera_remsis	5.7678050440084	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Tetrasphaera_elongata	5.851580848104128	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Tetrasphaera_australiensis	5.935356652199855	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Serinicoccus_sp_JLT9	6.019132456295583	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Ornithinimicrobium_sp_AMA3305	6.1029082603913105	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Ornithinimicrobium_pekingense	6.1866840644870384	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Knoellia_flava	6.270459868582766	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Knoellia_aerolata	6.354235672678494	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Janibacter_terrae	6.438011476774222	240	#999FDB	p__Actinobacteria	#BFC2E8
s__Janibacter_sp_Soil728	0.2584854714978944	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Janibacter_sp_HTCC2649	0.3360556604754202	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Janibacter_melonis	0.4136258494529459	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Janibacter_indicus	0.49119603843047166	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Janibacter_hoylei	0.5687662274079974	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Luteipulveratus_halotolerans	0.6463364163855232	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Kytococcus_sedentarius	0.723906605363049	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Kytococcus_schroeteri	0.8014767943405747	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Kytococcus_aerolatus	0.8790469833181005	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Dermacoccus_sp_PE3	0.9566171722956263	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Dermacoccus_nishinomiyaensis	1.034187361273152	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Calidifontibacter_indicus	1.1117575502506778	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Dermabacter_vaginalis	1.1893277392282033	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Dermabacter_hominis	1.266897928205729	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brachybacterium_sp_UMB0905	1.3444681171832549	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brachybacterium_nesterenkovii	1.4220383061607806	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brachybacterium_muris	1.4996084951383064	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brachybacterium_alimentarium	1.5771786841158322	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brevibacterium_ravenspurgense	1.654748873093358	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brevibacterium_paucivorans	1.7323190620708837	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brevibacterium_mcbrellneri	1.8098892510484095	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brevibacterium_luteolum	1.8874594400259352	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brevibacterium_linens	1.965029629003461	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brevibacterium_iodinum	2.042599817980987	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brevibacterium_casei	2.1201700069585123	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Brevibacterium_aurantiacum	2.197740195936038	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Georgenia_satyanarayanai	2.275310384913564	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Modestobacter_marinus	2.3528805738910896	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Geodermatophilus_sp_DSM_45219	2.4304507628686154	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Geodermatophilus_obscurus	2.508020951846141	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Blastococcus_sp_DSM_44268	2.585591140823667	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Blastococcus_sp_DSM_44205	2.6631613298011927	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Blastococcus_aggregatus	2.7407315187787185	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Antricoccus_suffuscus	2.8183017077562442	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Williamsia_sp_Leaf354	2.89587189673377	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Williamsia_sp_1138	2.9734420857112958	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Williamsia_marianensis	3.0510122746888215	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Tsukamurella_tyrosinosolvens	3.1285824636663473	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Tsukamurella_pulmonis	3.206152652643873	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Rhodococcus_qingshengii	3.283722841621399	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Rhodococcus_pyridinivorans	3.3612930305989246	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Rhodococcus_kroppenstedtii	3.4388632195764504	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Rhodococcus_hoagii	3.516433408553976	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Rhodococcus_gordoniae	3.594003597531502	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Rhodococcus_fascians	3.6715737865090277	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Rhodococcus_erythropolis	3.7491439754865534	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Nocardia_farcinica	3.826714164464079	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacter_heraklionensis	3.904284353441605	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacter_arupensis	3.9818545424191303	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_tusciae	4.059424731396656	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_tokaiense	4.136994920374182	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_senegalense	4.214565109351708	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_rufum	4.292135298329233	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_rhodesiae	4.369705487306759	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_peregrinum	4.447275676284285	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_obuense	4.524845865261811	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_novocastrense	4.602416054239336	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_mucogenicum	4.679986243216862	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_monacense	4.757556432194388	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_iranicum	4.835126621171914	260	#999FDB	p__Actinobacteria	#BFC2E8
s__Mycolicibacterium_gilvum	4.9126968101494395	260	#999FDB	p__Actinobacteria	#BFC2E8
